"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"CH","2017-09-06","84.7","-2.3915","6.2093","Reynaldo Lopez",429665,625643,"null","called_strike",,,,,"6","null","R","R","R","CWS","CLE","S","null","null",1,0,2017,"-1.1259","1.0915","0.8283","2.8501","null","null","null",2,3,"Top","null","null",,,607345,,"170907_005037",,,,,,,"3.5117","1.6436","null","null","null","84.2020","1555","6.0780",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.4204","0.000","0.000","null","null","null","null","null",19,"2"
"CH","2017-09-06","83.0","-2.3697","6.1285","Reynaldo Lopez",429665,625643,"null","ball",,,,,"13","null","R","R","R","CWS","CLE","B","null","null",0,0,2017,"-1.3687","1.2675","-0.3693","1.1943","null","null","null",2,3,"Top","null","null",,,607345,,"170907_005026",,,,,,,"3.5118","1.7044","null","null","null","82.3360","1633","5.9980",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.5008","0.000","0.000","null","null","null","null","null",19,"1"
"FF","2017-09-06","95.6","-2.6450","5.7166","Reynaldo Lopez",608070,625643,"field_out","hit_into_play",,,,,"8","Jose Ramirez lines out to left fielder Nicky Delmonico.  ","R","L","R","CWS","CLE","X","7","line_drive",1,0,2017,"-1.2465","1.1727","0.0162","1.9084","null","null","null",1,3,"Top","0.00","0.00",,,607345,,"170907_005002",,,,,,,"3.1990","1.3705","328","93.4","22.9970","95.3080","2138","6.1770",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.3215","0.216","0.279","0.00",1,0,0,3,18,"2"
"CH","2017-09-06","83.8","-2.5434","6.1278","Reynaldo Lopez",608070,625643,"null","ball",,,,,"13","null","R","L","R","CWS","CLE","B","null","null",0,0,2017,"-1.2898","0.8950","-1.2293","2.0275","null","null","null",1,3,"Top","null","null",,,607345,,"170907_004939",,,,,,,"3.5126","1.7046","null","null","null","83.0220","1507","5.8850",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.6140","0.000","0.000","null","null","null","null","null",18,"1"
"CH","2017-09-06","85.1","-2.4548","6.0810","Reynaldo Lopez",502082,625643,"field_out","hit_into_play",,,,,"13","Lonnie Chisenhall grounds out, pitcher Reynaldo Lopez to first baseman Matt Davidson.  ","R","L","R","CWS","CLE","X","1","ground_ball",1,2,2017,"-1.3299","1.1535","-1.1196","1.6809","null","null","null",0,3,"Top","127.86","183.31",,,607345,,"170907_004908",,,,,,,"3.3097","1.4409","7","68.8","-12.2550","84.7770","1492","6.1740",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.3248","0.049","0.046","0.00",1,0,0,2,17,"4"
"CU","2017-09-06","79.4","-2.6983","5.8079","Reynaldo Lopez",502082,625643,"null","ball",,,,,"13","null","R","L","R","CWS","CLE","B","null","null",0,2,2017,"0.0987","-0.2528","-1.3480","1.1279","null","null","null",0,3,"Top","null","null",,,607345,,"170907_004853",,,,,,,"3.6232","1.7041","null","null","null","78.0780","2221","5.6130",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.8861","0.000","0.000","null","null","null","null","null",17,"3"
"FF","2017-09-06","95.3","-2.5104","5.7350","Reynaldo Lopez",502082,625643,"null","foul",,,,,"5","null","R","L","R","CWS","CLE","S","null","null",0,1,2017,"-1.1980","1.3511","-0.0075","2.4252","null","null","null",0,3,"Top","null","null",,,607345,,"170907_004843",,,,,,,"3.3097","1.4409","241","79.8","45.7181","95.5840","2051","6.4910",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.0073","0.000","0.000","null","null","null","null",3,17,"2"
"CU","2017-09-06","77.3","-2.5375","5.9958","Reynaldo Lopez",502082,625643,"null","called_strike",,,,,"8","null","R","L","R","CWS","CLE","S","null","null",0,0,2017,"-0.0096","-0.0926","-0.1743","1.5468","null","null","null",0,3,"Top","null","null",,,607345,,"170907_004826",,,,,,,"3.5525","1.6636","null","null","null","76.2080","2215","5.6290",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.8697","0.000","0.000","null","null","null","null","null",17,"1"
"FF","2017-09-06","95.5","-2.5063","5.7195","Reynaldo Lopez",596019,625643,"field_out","hit_into_play",,,,,"2","Francisco Lindor pops out to third baseman Yolmer Sanchez in foul territory.  ","R","L","R","CWS","CLE","X","5","popup",1,0,2017,"-1.2317","1.2940","0.2351","2.6295","650490.00","571980.00","null",2,2,"Top","92.33","178.23",,,"null",,"170907_003854",,,,,,,"3.0884","1.3605","null","80.0","69.0000","95.2280","2059","6.3640",492180,"null","null","null","null","null","null","null","null","null","54.1343","0.000","0.001","0.00",1,0,0,3,13,"2"
"CH","2017-09-06","82.7","-2.5424","6.0522","Reynaldo Lopez",596019,625643,"null","ball",,,,,"11","null","R","L","R","CWS","CLE","B","null","null",0,0,2017,"-1.4214","0.8324","-2.0933","2.8229","650490.00","571980.00","null",2,2,"Top","null","null",,,607345,,"170907_003832",,,,,,,"3.3211","1.6034","null","null","null","83.1020","1570","6.5370",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"53.9621","0.000","0.000","null","null","null","null","null",13,"1"
"CH","2017-09-06","83.8","-2.4050","6.1110","Reynaldo Lopez",547379,625643,"strikeout","called_strike",,,,,"9","Roberto Perez called out on strikes.  ","R","R","R","CWS","CLE","S","null","null",2,2,2017,"-1.1882","0.9915","0.3358","2.0596","650490.00","571980.00","null",1,2,"Top","null","null",,,607345,,"170907_003750",,,,,,,"3.2912","1.6038","null","null","null","84.5720","1372","6.8630",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"53.6361","0.000","0.000","0.00",1,0,0,"null",12,"5"
"CU","2017-09-06","80.2","-2.7713","5.8302","Reynaldo Lopez",547379,625643,"null","ball",,,,,"8","null","R","R","R","CWS","CLE","B","null","null",1,2,2017,"0.2912","0.0008","-0.0445","1.7044","650490.00","571980.00","null",1,2,"Top","null","null",,,607345,,"170907_003708",,,,,,,"3.2912","1.6342","null","null","null","79.7350","1145","5.9120",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.5865","0.000","0.000","null","null","null","null","null",12,"4"
"FF","2017-09-06","94.8","-2.5279","5.8258","Reynaldo Lopez",547379,625643,"null","foul",,,,,"11","null","R","R","R","CWS","CLE","S","null","null",1,1,2017,"-1.1330","1.3629","-1.0820","3.2769","650490.00","571980.00","null",1,2,"Top","null","null",,,607345,,"170907_003640",,,,,,,"2.9978","1.2800","165","58.6","40.1768","95.4980","2040","6.5110",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"53.9874","0.000","0.000","null","null","null","null",1,12,"3"
"FF","2017-09-06","94.9","-2.6124","5.6988","Reynaldo Lopez",547379,625643,"null","called_strike",,,,,"11","null","R","R","R","CWS","CLE","S","null","null",1,0,2017,"-1.1934","1.2337","-0.9994","2.5310","650490.00","571980.00","null",1,2,"Top","null","null",,,607345,,"170907_003612",,,,,,,"3.3721","1.5431","null","null","null","95.4410","2059","6.4560",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.0425","0.000","0.000","null","null","null","null","null",12,"2"
"FF","2017-09-06","94.9","-2.5372","5.8116","Reynaldo Lopez",547379,625643,"null","ball",,,,,"12","null","R","R","R","CWS","CLE","B","null","null",0,0,2017,"-1.0279","1.4328","0.1392","3.7679","650490.00","571980.00","null",1,2,"Top","null","null",,,607345,,"170907_003547",,,,,,,"3.3721","1.6140","null","null","null","95.3040","2034","6.4950",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.0034","0.000","0.000","null","null","null","null","null",12,"1"
"FF","2017-09-06","97.1","-2.3599","5.7506","Reynaldo Lopez",571980,625643,"double","hit_into_play_no_out",,,,,"14","Tyler Naquin doubles (2) on a ground ball to right fielder Avisail Garcia, deflected by shortstop Tyler Saladino.   Yandy Diaz to 3rd.  ","R","L","R","CWS","CLE","X","6","ground_ball",1,2,2017,"-0.9584","1.1415","1.1981","1.8736","null","null","650490.00",1,2,"Top","130.39","144.16",,,"null",,"170907_003449",,,,,,,"3.2293","1.4310","42","69.3","2.0400","96.8880","2159","6.2180",492180,"null","null","null","null","null","null","null","null","null","54.2810","0.128","0.122","1.25",1,1,1,2,11,"5"
"CH","2017-09-06","84.2","-2.5633","6.0878","Reynaldo Lopez",571980,625643,"null","foul",,,,,"13","null","R","L","R","CWS","CLE","S","null","null",1,2,2017,"-1.3719","0.8025","-0.9612","1.3763","null","null","650490.00",1,2,"Top","null","null",,,"null",,"170907_003417",,,,,,,"3.2293","1.4310","219","71.4","32.5859","84.2890","1580","6.3960",492180,"null","null","null","null","null","null","null","null","null","54.1032","0.000","0.000","null","null","null","null",4,11,"4"
"FF","2017-09-06","95.4","-2.3575","5.8595","Reynaldo Lopez",571980,625643,"null","ball",,,,,"11","null","R","L","R","CWS","CLE","B","null","null",0,2,2017,"-1.1393","1.2191","-0.1142","3.6987","null","null","650490.00",1,2,"Top","null","null",,,"null",,"170907_003349",,,,,,,"3.4113","1.6536","null","null","null","95.0490","2157","6.0820",492180,"null","null","null","null","null","null","null","null","null","54.4171","0.000","0.000","null","null","null","null","null",11,"3"
"FF","2017-09-06","94.6","-2.4834","5.7198","Reynaldo Lopez",571980,625643,"null","foul",,,,,"4","null","R","L","R","CWS","CLE","S","null","null",0,1,2017,"-1.1102","1.2254","-0.4026","2.4411","null","null","650490.00",1,2,"Top","null","null",,,607345,,"170907_003323",,,,,,,"3.2292","1.4309","null","null","null","94.4290","2135","6.1930",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.3061","0.000","0.000","null","null","null","null","null",11,"2"
"FF","2017-09-06","94.7","-2.4242","5.7929","Reynaldo Lopez",571980,625643,"null","foul",,,,,"2","null","R","L","R","CWS","CLE","S","null","null",0,0,2017,"-1.2790","1.3954","0.1330","2.9174","null","null","650490.00",1,2,"Top","null","null",,,607345,,"170907_003255",,,,,,,"3.2292","1.4309","134","73.9","14.4907","95.1220","2068","6.5510",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"53.9481","0.000","0.000","null","null","null","null",4,11,"1"
"CH","2017-09-06","82.5","-2.5454","6.0956","Reynaldo Lopez",501659,625643,"field_out","hit_into_play",,,,,"1","Abraham Almonte lines out to left fielder Nicky Delmonico.  ","R","L","R","CWS","CLE","X","7","line_drive",0,0,2017,"-1.3205","0.6759","-0.8087","2.6184","null","null","650490.00",0,2,"Top","44.57","80.79",,,607345,,"170907_003211",,,,,,,"3.0481","1.2699","346","95.7","24.7640","82.5650","1463","6.2790",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.2198","0.346","0.515","0.00",1,0,0,5,10,"1"
"FF","2017-09-06","95.3","-2.4985","5.8681","Reynaldo Lopez",650490,625643,"walk","ball",,,,,"11","Yandy Diaz walks.  ","R","R","R","CWS","CLE","B","null","null",3,2,2017,"-1.1297","0.9824","-1.6939","3.4698","null","null","null",0,2,"Top","null","null",,,607345,,"170907_003101",,,,,,,"3.6740","1.8149","null","null","null","96.0720","2068","6.5880",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"53.9111","0.000","0.000","0.70",1,0,0,"null",9,"6"
"FF","2017-09-06","93.9","-2.5743","5.8880","Reynaldo Lopez",650490,625643,"null","called_strike",,,,,"1","null","R","R","R","CWS","CLE","S","null","null",3,1,2017,"-1.0225","1.4706","-0.4409","3.0742","null","null","null",0,2,"Top","null","null",,,607345,,"170907_003040",,,,,,,"3.5931","1.7541","null","null","null","93.9700","2125","6.3350",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.1636","0.000","0.000","null","null","null","null","null",9,"5"
"FF","2017-09-06","93.4","-2.5347","5.8691","Reynaldo Lopez",650490,625643,"null","called_strike",,,,,"2","null","R","R","R","CWS","CLE","S","null","null",3,0,2017,"-0.9554","1.5387","-0.0966","3.1167","null","null","null",0,2,"Top","null","null",,,607345,,"170907_003026",,,,,,,"3.6943","1.6934","null","null","null","93.3490","2142","6.3110",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.1881","0.000","0.000","null","null","null","null","null",9,"4"
"FF","2017-09-06","92.5","-2.3470","5.7942","Reynaldo Lopez",650490,625643,"null","ball",,,,,"14","null","R","R","R","CWS","CLE","B","null","null",2,0,2017,"-0.9225","1.5254","1.4686","1.2762","null","null","null",0,2,"Top","null","null",,,607345,,"170907_003008",,,,,,,"3.5526","1.7339","null","null","null","91.9900","2046","6.4010",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.0978","0.000","0.000","null","null","null","null","null",9,"3"
"FF","2017-09-06","94.1","-2.2973","5.8652","Reynaldo Lopez",650490,625643,"null","ball",,,,,"14","null","R","R","R","CWS","CLE","B","null","null",1,0,2017,"-0.7260","1.5000","2.3487","1.5495","null","null","null",0,2,"Top","null","null",,,607345,,"170907_002953",,,,,,,"3.7549","1.8149","null","null","null","93.4140","2156","6.3670",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.1314","0.000","0.000","null","null","null","null","null",9,"2"
"CH","2017-09-06","83.0","-2.4032","6.0965","Reynaldo Lopez",650490,625643,"null","ball",,,,,"13","null","R","R","R","CWS","CLE","B","null","null",0,0,2017,"-1.4823","1.4839","-0.4128","1.0773","null","null","null",0,2,"Top","null","null",,,607345,,"170907_002942",,,,,,,"3.6133","1.7541","null","null","null","82.4730","1474","6.3210",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.1774","0.000","0.000","null","null","null","null","null",9,"1"
"FF","2017-09-06","96.2","-2.7565","5.8912","Reynaldo Lopez",467793,625643,"field_out","hit_into_play",,,,,"11","Carlos Santana flies out to left fielder Nicky Delmonico.  ","R","L","R","CWS","CLE","X","7","fly_ball",2,2,2017,"-1.1827","1.7257","-0.1836","3.5236","502082.00","608070.00","null",2,1,"Top","76.10","114.67",,,607345,,"170907_002013",,,,,,,"3.2594","1.4007","null","89.2","39.2990","95.9560","2100","6.2740",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.2251","0.016","0.022","0.00",1,0,0,3,5,"5"
"CH","2017-09-06","83.5","-2.5413","6.1183","Reynaldo Lopez",467793,625643,"null","swinging_strike",,,,,"13","null","R","L","R","CWS","CLE","S","null","null",2,1,2017,"-1.5051","0.7513","-1.1487","1.5519","502082.00","608070.00","null",2,1,"Top","null","null",,,607345,,"170907_001927",,,,,,,"3.2594","1.4007","null","null","null","83.8200","1456","6.5740",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"53.9246","0.000","0.000","null","null","null","null","null",5,"4"
"CU","2017-09-06","77.7","-2.7374","5.9066","Reynaldo Lopez",467793,625643,"null","blocked_ball",,,,,"13","null","R","L","R","CWS","CLE","B","null","null",1,1,2017,"0.0622","-0.1347","-1.2929","0.1519","502082.00","608070.00","null",2,1,"Top","null","null",,,607345,,"170907_001852",,,,,,,"3.4212","1.6640","null","null","null","76.5590","2240","5.6270",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.8713","0.000","0.000","null","null","null","null","null",5,"3"
"CH","2017-09-06","82.8","-2.8309","6.0178","Reynaldo Lopez",467793,625643,"null","blocked_ball",,,,,"13","null","R","L","R","CWS","CLE","B","null","null",0,1,2017,"-1.3429","0.9753","-1.5876","-0.8049","502082.00","608070.00","null",2,1,"Top","null","null",,,607345,,"170907_001821",,,,,,,"3.3235","1.5460","null","null","null","82.1740","1498","6.0610",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.4373","0.000","0.000","null","null","null","null","null",5,"2"
"FF","2017-09-06","94.8","-2.4845","5.8026","Reynaldo Lopez",467793,625643,"null","called_strike",,,,,"2","null","R","L","R","CWS","CLE","S","null","null",0,0,2017,"-0.9357","1.2925","0.0057","3.0185","502082.00","608070.00","null",2,1,"Top","null","null",,,607345,,"170907_001738",,,,,,,"3.4616","1.6436","null","null","null","95.2840","2145","6.5130",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"53.9854","0.000","0.000","null","null","null","null","null",5,"1"
"FF","2017-09-06","95.0","-2.5161","5.9020","Reynaldo Lopez",429665,625643,"field_out","hit_into_play",,,,,"1","Edwin Encarnacion pops out to first baseman Matt Davidson in foul territory.  ","R","R","R","CWS","CLE","X","3","popup",0,0,2017,"-1.0485","1.4134","-0.5746","3.1025","502082.00","608070.00","null",1,1,"Top","145.62","200.09",,,607345,,"170907_001643",,,,,,,"3.3298","1.4007","null","80.0","69.0000","95.1510","2127","6.2920",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.2071","0.000","0.001","0.00",1,0,0,3,4,"1"
"CU","2017-09-06","79.9","-2.9051","5.9176","Reynaldo Lopez",608070,625643,"field_error","hit_into_play_no_out",,,,,"4","Jose Ramirez reaches on a force attempt, fielding error by first baseman Matt Davidson.   Lonnie Chisenhall to 3rd.    Jose Ramirez to 2nd.  ","R","L","R","CWS","CLE","X","3","ground_ball",0,1,2017,"-0.0121","-0.3949","-0.5761","2.0660","null","null","502082.00",1,1,"Top","192.30","120.26",,,607345,,"170907_001552",,,,,,,"3.1990","1.3705","22","84.6","-4.3910","79.0610","2257","5.7550",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.7441","0.207","0.194","0.00",1,0,0,2,3,"2"
"FF","2017-09-06","95.6","-2.5165","5.8503","Reynaldo Lopez",608070,625643,"null","swinging_strike",,,,,"3","null","R","L","R","CWS","CLE","S","null","null",0,0,2017,"-1.0567","1.7439","0.6659","2.9800","null","null","502082.00",1,1,"Top","null","null",,,607345,,"170907_001529",,,,,,,"3.1990","1.3705","null","null","null","95.1680","2179","6.3200",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.1788","0.000","0.000","null","null","null","null","null",3,"1"
"FF","2017-09-06","95.5","-2.5976","5.7540","Reynaldo Lopez",502082,625643,"single","hit_into_play_no_out",,,,,"8","Lonnie Chisenhall singles on a ground ball to center fielder Adam Engel.  ","R","L","R","CWS","CLE","X","null","ground_ball",2,1,2017,"-1.3351","0.9748","-0.2488","1.6091","null","null","null",1,1,"Top","121.26","89.25",,,607345,,"170907_001444",,,,,,,"3.3098","1.4411","25","93.1","-3.1040","95.5160","2058","6.3190",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.1800","0.329","0.308","0.90",1,1,0,2,2,"4"
"FF","2017-09-06","94.4","-2.5293","5.8244","Reynaldo Lopez",502082,625643,"null","called_strike",,,,,"7","null","R","L","R","CWS","CLE","S","null","null",2,0,2017,"-1.2772","1.2612","-0.7465","2.2141","null","null","null",1,1,"Top","null","null",,,607345,,"170907_001418",,,,,,,"3.6335","1.6232","null","null","null","94.2230","2036","6.1410",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.3573","0.000","0.000","null","null","null","null","null",2,"3"
"FF","2017-09-06","94.3","-2.5564","5.8204","Reynaldo Lopez",502082,625643,"null","ball",,,,,"11","null","R","L","R","CWS","CLE","B","null","null",1,0,2017,"-1.0048","1.3334","-0.6645","3.7599","null","null","null",1,1,"Top","null","null",,,607345,,"170907_001404",,,,,,,"3.5424","1.7852","null","null","null","94.4170","2128","6.3070",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.1921","0.000","0.000","null","null","null","null","null",2,"2"
"FF","2017-09-06","96.0","-2.7459","5.8705","Reynaldo Lopez",502082,625643,"null","ball",,,,,"1","null","R","L","R","CWS","CLE","B","null","null",0,0,2017,"-0.9082","1.7356","-0.8218","3.6563","null","null","null",1,1,"Top","null","null",,,607345,,"170907_001349",,,,,,,"3.5626","1.6840","null","null","null","95.7640","2172","6.3310",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.1678","0.000","0.000","null","null","null","null","null",2,"1"
"CH","2017-09-06","84.5","-2.5440","6.1965","Reynaldo Lopez",596019,625643,"field_out","hit_into_play",,,,,"13","Francisco Lindor grounds out, second baseman Alen Hanson to first baseman Matt Davidson.  ","R","L","R","CWS","CLE","X","4","ground_ball",2,2,2017,"-1.1035","0.8332","-1.2379","1.9341","null","null","null",0,1,"Top","138.63","149.42",,,607345,,"170907_001318",,,,,,,"3.0885","1.3606","6","81.1","-15.5560","84.2560","1469","6.2230",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.2755","0.073","0.069","0.00",1,0,0,2,1,"5"
"FF","2017-09-06","95.4","-2.5060","5.7792","Reynaldo Lopez",596019,625643,"null","ball",,,,,"12","null","R","L","R","CWS","CLE","B","null","null",1,2,2017,"-1.1452","0.8827","0.6329","3.5376","null","null","null",0,1,"Top","null","null",,,607345,,"170907_001259",,,,,,,"3.2200","1.5427","null","null","null","95.1020","2128","6.1490",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.3498","0.000","0.000","null","null","null","null","null",1,"4"
"FF","2017-09-06","96.6","-2.6880","5.8071","Reynaldo Lopez",596019,625643,"null","ball",,,,,"12","null","R","L","R","CWS","CLE","B","null","null",0,2,2017,"-0.9934","1.6495","0.1086","4.8126","null","null","null",0,1,"Top","null","null",,,607345,,"170907_001245",,,,,,,"3.2807","1.5224","null","null","null","95.9530","2065","6.1470",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.3516","0.000","0.000","null","null","null","null","null",1,"3"
"FF","2017-09-06","96.9","-2.6979","5.8985","Reynaldo Lopez",596019,625643,"null","foul",,,,,"1","null","R","L","R","CWS","CLE","S","null","null",0,1,2017,"-1.1953","1.3876","-0.7696","2.5734","null","null","null",0,1,"Top","null","null",,,607345,,"170907_001230",,,,,,,"3.0884","1.3605","132","80.1","10.9756","96.6550","2013","6.1190",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"54.3794","0.000","0.000","null","null","null","null",4,1,"2"
"FF","2017-09-06","96.5","-2.6180","5.8270","Reynaldo Lopez",596019,625643,"null","called_strike",,,,,"4","null","R","L","R","CWS","CLE","S","null","null",0,0,2017,"-1.1840","1.3267","-0.5617","2.4595","null","null","null",0,1,"Top","null","null",,,607345,,"170907_001217",,,,,,,"3.2249","1.4970","null","null","null","97.3770","2064","6.7420",492180,625643,607345,571602,593700,570560,573135,547170,641553,541645,"53.7566","0.000","0.000","null","null","null","null","null",1,"1"
"CH","2017-09-01","86.4","-2.3631","6.0661","Reynaldo Lopez",572816,625643,"field_out","hit_into_play",,,,,"13","Corey Dickerson lines out to left fielder Alen Hanson.  ","R","L","R","CWS","TB","X","7","line_drive",0,2,2017,"-1.4523","1.1842","-1.1802","2.1596","null","null","null",2,6,"Top","77.34","77.80",,,607345,,"170902_014158",,,,,,,"3.2991","1.3801","309","86.6","21.0990","86.2840","1562","6.2280",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.2703","0.316","0.331","0.00",1,0,0,3,43,"3"
"FF","2017-09-01","94.8","-2.2148","5.8872","Reynaldo Lopez",572816,625643,"null","foul",,,,,"11","null","R","L","R","CWS","TB","S","null","null",0,1,2017,"-1.4235","1.4252","-0.6425","3.4714","null","null","null",2,6,"Top","null","null",,,607345,,"170902_014130",,,,,,,"3.2991","1.3801","14","37.0","-9.6550","94.5810","2150","6.3120",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.1867","0.000","0.000","null","null","null","null",1,43,"2"
"FF","2017-09-01","94.5","-2.1865","5.9012","Reynaldo Lopez",572816,625643,"null","swinging_strike",,,,,"2","null","R","L","R","CWS","TB","S","null","null",0,0,2017,"-1.1336","1.4464","-0.0896","3.2230","null","null","null",2,6,"Top","null","null",,,607345,,"170902_014110",,,,,,,"3.2991","1.3801","null","null","null","94.4500","2144","6.3220",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.1768","0.000","0.000","null","null","null","null","null",43,"1"
"FF","2017-09-01","95.3","-2.3342","5.7181","Reynaldo Lopez",519306,625643,"strikeout","called_strike",,,,,"3","Steven Souza Jr.   called out on strikes.  ","R","R","R","CWS","TB","S","null","null",1,2,2017,"-1.2731","1.2561","0.3495","3.1845","null","null","null",1,6,"Top","null","null",,,607345,,"170902_014039",,,,,,,"3.5884","1.7879","null","null","null","94.8160","2120","6.0640",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.4346","0.000","0.000","0.00",1,0,0,"null",42,"4"
"CH","2017-09-01","84.7","-2.1334","6.1429","Reynaldo Lopez",519306,625643,"null","swinging_strike",,,,,"8","null","R","R","R","CWS","TB","S","null","null",1,1,2017,"-1.3696","1.1454","-0.2742","1.4728","null","null","null",1,6,"Top","null","null",,,607345,,"170902_014019",,,,,,,"3.4802","1.4706","null","null","null","84.1350","1542","6.1760",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.3228","0.000","0.000","null","null","null","null","null",42,"3"
"FF","2017-09-01","92.7","-2.2135","5.8848","Reynaldo Lopez",519306,625643,"null","ball",,,,,"11","null","R","R","R","CWS","TB","B","null","null",0,1,2017,"-1.2935","1.1863","-1.4840","3.1000","null","null","null",1,6,"Top","null","null",,,607345,,"170902_014007",,,,,,,"3.6236","1.7300","null","null","null","92.6180","2171","6.3340",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.1644","0.000","0.000","null","null","null","null","null",42,"2"
"FF","2017-09-01","91.6","-2.0980","5.9110","Reynaldo Lopez",519306,625643,"null","called_strike",,,,,"3","null","R","R","R","CWS","TB","S","null","null",0,0,2017,"-1.2559","1.2428","0.7316","3.1666","null","null","null",1,6,"Top","null","null",,,607345,,"170902_013953",,,,,,,"3.5884","1.7199","null","null","null","91.0320","2012","5.9960",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.5032","0.000","0.000","null","null","null","null","null",42,"1"
"CH","2017-09-01","81.0","-2.3048","6.1265","Reynaldo Lopez",489149,625643,"field_out","hit_into_play",,,,,"11","Logan Morrison grounds out, third baseman Matt Davidson to first baseman Omar Narvaez.  ","R","L","R","CWS","TB","X","5","ground_ball",1,1,2017,"-1.5522","0.6800","-1.1998","2.5368","null","null","null",0,6,"Top","106.54","153.31",,,607345,,"170902_013915",,,,,,,"3.3796","1.4505","21","94.5","-5.3710","81.4570","1544","6.3830",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.1159","0.300","0.280","0.00",1,0,0,2,41,"3"
"CH","2017-09-01","82.7","-2.4140","6.1624","Reynaldo Lopez",489149,625643,"null","ball",,,,,"13","null","R","L","R","CWS","TB","B","null","null",0,1,2017,"-1.5009","0.9291","-1.1937","1.1361","null","null","null",0,6,"Top","null","null",,,607345,,"170902_013855",,,,,,,"3.4475","1.6998","null","null","null","82.1080","1466","5.9920",492115,625643,607345,553882,570560,571602,641313,593700,641553,541645,"54.5069","0.000","0.000","null","null","null","null","null",41,"2"
